Unnamed: 0,resid,resid_l2,resid_l2l3,regime,vix,vix3m,vix_term,baa10y,hy_oas,t10y2y
2012-03-27 13:30:00,-0.0034442817333459,-0.004336296904164176,-0.004543781305352663,normal,15.59,18.57,0.8395261173936457,3.04,,1.87
2012-03-28 13:30:00,-0.0051101100701302,-0.005096178168799536,-0.00503351624643774,normal,15.47,18.79,0.8233102714209687,3.03,,1.87
2012-03-29 13:30:00,0.002523291376083,0.0026979815075442353,0.0025683734022747744,normal,15.48,18.84,0.821656050955414,3.03,,1.85
2012-03-30 13:30:00,-0.0035054917420401,-0.003991587495104493,-0.003825617562024609,normal,15.5,18.61,0.8328855454056959,3.07,,1.9
2012-04-02 13:30:00,0.008697461559732,0.008793470086221947,0.012378863126196361,normal,15.64,18.46,0.847237269772481,3.08,,1.89
2012-04-03 13:30:00,0.0023799029642252,0.0018396425409613595,0.0017447780308700038,normal,15.66,18.81,0.8325358851674641,3.06,,1.94
2012-04-04 13:30:00,-0.0063991187955813,-0.006306721944811037,-0.006052479435247251,normal,16.44,19.45,0.8452442159383035,3.08,,1.9
2012-04-05 13:30:00,-0.0007023993736743,-0.00019092891537053484,0.00041117836618165813,normal,16.7,19.82,0.8425832492431886,3.09,,1.84
2012-04-09 13:30:00,-0.0083136054102095,,,normal,18.81,21.21,0.8868458274398867,3.11,,1.74
2012-04-10 13:30:00,0.00091871684139,0.0008868130883205986,0.0012798915224047469,stress,20.39,22.62,0.9014146772767462,3.14,,1.73
2012-04-11 13:30:00,0.0017485478842852,0.002129671311966927,0.0017865906517768033,stress,20.02,22.47,0.8909657320872274,3.16,,1.75
2012-04-12 13:30:00,0.0112876075825781,0.011991411230639192,0.011566296531645044,normal,17.2,20.25,0.8493827160493826,3.15,,1.79
2012-04-13 13:30:00,0.0042431240541229,0.00467584013579989,0.004050138471834909,normal,19.55,21.99,0.8890404729422465,3.15,,1.75
2012-04-16 13:30:00,-0.0084781244122159,-0.008409781219580685,-0.008908203671972995,normal,19.55,22.04,0.8870235934664248,3.14,,1.73
2012-04-17 13:30:00,0.0022617812915941,0.0022016806249776167,0.0026788896838453187,normal,18.46,20.85,0.8853717026378897,3.14,,1.76
2012-04-18 13:30:00,0.006199310626225,0.0065275349193196905,0.0066272433482547285,normal,18.64,21.12,0.8825757575757576,3.15,,1.73
2012-04-19 13:30:00,-0.0040423196848018,-0.003882280049016201,-0.004724970705854073,normal,18.36,21.23,0.8648139425341498,3.15,,1.71
2012-04-20 13:30:00,-0.0084831579560954,-0.008304499726397378,-0.008029212421845622,normal,17.44,20.48,0.8515625,3.17,,1.7
2012-04-23 13:30:00,-0.0029855898238013,-0.0039796782367984545,-0.0037193802018987716,normal,18.97,21.39,0.8868630201028517,3.16,,1.69
2012-04-24 13:30:00,-0.0058612264182338,-0.0065972496042358796,-0.006479158608272606,normal,18.1,20.51,0.8824963432471965,3.15,,1.73
2012-04-25 13:30:00,-0.0014580591641973,-0.0003370207994940588,0.0003150901163638208,normal,16.82,19.46,0.8643371017471737,3.17,,1.75
2012-04-26 13:30:00,-0.005449395700063,-0.0040188614164293045,-0.004194427424907367,normal,16.24,18.55,0.8754716981132075,3.19,,1.72
2012-04-27 13:30:00,-0.0035340011966847,-0.003260856985596319,-0.003574952308060781,normal,16.32,18.74,0.8708644610458912,3.19,,1.7
2012-04-30 13:30:00,-0.0060691520090346,-0.005699162596946348,-0.006190165849809632,normal,17.15,19.32,0.8876811594202898,3.2,,1.68
2012-05-01 13:30:00,0.0072880948524012,0.008144633900429177,0.008039045905372858,normal,16.6,19.13,0.8677469942498695,3.22,,1.71
2012-05-02 13:30:00,-0.0004690889657328,-0.001326582346073793,-0.0010628244249190689,normal,16.88,19.01,0.8879537085744343,3.19,,1.69
2012-05-03 13:30:00,-0.0078241068829804,-0.008353388710463735,-0.00835548020090084,normal,17.56,19.5,0.9005128205128204,3.18,,1.68
2012-05-04 13:30:00,0.0014357841843267,0.0021218503733326636,0.0019196491796680685,normal,19.16,20.72,0.9247104247104247,3.19,,1.64
2012-05-07 13:30:00,-0.0019927834640225,-0.0024713133868824975,-0.002038102799328028,normal,18.94,20.45,0.9261613691931542,3.18,,1.65
2012-05-08 13:30:00,-0.0034832203057121,-0.002350470377319055,-0.0018840974654310888,normal,19.05,20.81,0.9154252763094667,3.19,,1.61
2012-05-09 13:30:00,0.0013864498607461,0.0023167897322719957,0.0020341517885231583,stress,20.08,21.53,0.9326521133302368,3.22,,1.6
2012-05-10 13:30:00,-0.0092771181383446,-0.009746116334739645,-0.009476577702591842,normal,18.83,20.87,0.9022520364159079,3.21,,1.62
2012-05-11 13:30:00,-0.0009036850113853,0.0003686265932388317,-6.219062737137897e-05,normal,19.89,21.55,0.9229698375870069,3.22,,1.57
2012-05-14 13:30:00,-0.0062503736334888,-0.004446635687737583,-0.004474242931002289,stress,21.87,22.97,0.9521114497170223,3.22,,1.49
